timestamp,t_rel_sec,knee_l,knee_r,hip_l,hip_r,elbow_l,elbow_r,shoulder_l,shoulder_r,crouch
2025-11-06 17:05:38,13.243093252182007,177.9641687712786,173.308456778399,172.37061895844792,167.77363657682378,74.49724368116071,175.82112923509868,82.15107924532985,13.427444877726229,0.18408812582492828
2025-11-06 17:05:38,13.277488708496094,177.90089426438257,173.3336430688869,172.3590637455471,167.7921860157941,74.51712866665979,175.8166898483437,82.15709424666369,13.42059228466356,0.18412373960018158
2025-11-06 17:05:38,13.313541173934937,177.8427392033882,173.31071161946954,172.3345553329732,167.77821809027418,74.51977694632409,175.8061567069955,82.1553759181431,13.412522021945335,0.18410632014274597
2025-11-06 17:05:38,13.349705219268799,177.8058563545314,173.29685072363057,172.3425112570894,167.77025863759278,74.50161903217418,175.8038231849738,82.12931179643189,13.399685806284678,0.18408001959323883
2025-11-06 17:05:39,13.384941816329956,177.7817440763983,173.31640785509813,172.32055208232455,167.7807781062137,74.49792926209932,175.805260096733,82.11296491278942,13.389560203691943,0.18408679962158203
2025-11-06 17:05:39,13.42153525352478,177.76424522376354,173.34268895994882,172.31547227194247,167.79562640693788,74.47493233911432,175.80000446645687,82.07053925418077,13.379396396481525,0.18417811393737793
2025-11-06 17:05:39,13.459588289260864,177.72202580961633,173.31995234441737,172.30544132467,167.7805168640384,74.35631248295073,175.79000377443012,81.94920143425097,13.375615090554467,0.18413510918617249
2025-11-06 17:05:39,13.48744249343872,177.67074039003415,173.2036289111549,172.3005457545539,167.72706974825678,74.28803875759178,175.79071228471585,81.85074859655928,13.367800989060443,0.184156134724617
2025-11-06 17:05:39,13.518623352050781,177.67144749120723,173.19743147677517,172.3004181680913,167.7273068547149,74.2276615740404,175.79397767185358,81.76057379450033,13.359999002157428,0.18414539098739624
2025-11-06 17:05:39,13.554790019989014,177.66141952060883,173.1963041182843,172.2978562314064,167.72610409234116,74.23980031421083,175.7919001956319,81.76206362318368,13.357874602106158,0.18429873883724213
2025-11-06 17:05:39,13.587429285049438,177.65450209781625,173.10796911353432,172.29870393386372,167.67127128579048,74.24654692985999,175.79219375054615,81.7537934976707,13.355439931648567,0.18436500430107117
2025-11-06 17:05:39,13.617584943771362,177.6331912853457,173.10454087752734,172.29928305197825,167.66752081841616,74.26083110070729,175.7902361368176,81.745776590428,13.35579818237229,0.18435806035995483
2025-11-06 17:05:39,13.648468971252441,177.62669839841604,173.10994574067377,172.29156578489963,167.67280057276628,74.25788229722777,175.79200452888932,81.74162388248469,13.351586905582735,0.1843498796224594
2025-11-06 17:05:39,13.680359840393066,177.6046351505034,173.1426042331472,172.27850356349953,167.68551844293304,74.25387310483578,175.80290960783628,81.73630904838276,13.344424504058642,0.18440361320972443
2025-11-06 17:05:39,13.71545147895813,177.58053519701812,173.15701785644032,172.23182343755204,167.71052058986706,74.19733094982787,175.80611131331855,81.7071467713835,13.33554873780843,0.18439935147762299
2025-11-06 17:05:39,13.747596025466919,177.56546228483413,173.1700706009521,172.21368324395405,167.7132998694893,74.17470216091277,175.81576547941808,81.69095762954286,13.329881504131182,0.18439795076847076
2025-11-06 17:05:39,13.779692888259888,177.55397264922112,173.15808790957593,172.20868588033144,167.70596828305662,74.1579951195273,175.8259869418388,81.67816977689299,13.326089924508297,0.18443334102630615
2025-11-06 17:05:39,13.816263914108276,177.5373578084348,173.15119371918564,172.20068816643868,167.69266031536566,74.13953858461026,175.84482980313047,81.66122477374778,13.319027128698684,0.18437223136425018
2025-11-06 17:05:39,13.851830005645752,177.54390402871357,173.1512522265718,172.2083680483664,167.6927137399182,74.09413800812744,175.8437649237832,81.6102846423535,13.319592393757205,0.18439878523349762
2025-11-06 17:05:39,13.882942914962769,177.54491135899343,173.15867374012328,172.20677024378003,167.69294492407232,74.06068766365433,175.83571997379244,81.60028423478319,13.321076307193703,0.1843990683555603
2025-11-06 17:05:39,13.912489891052246,177.5189171296041,173.14604634887468,172.19373422630804,167.68502988252249,74.02740131531857,175.85380036565186,81.57731817978794,13.318193267606823,0.18440982699394226
2025-11-06 17:05:39,13.94455623626709,177.43589214926172,173.14000909041013,172.14906660589622,167.68012989356114,73.98295216390609,175.87546835870282,81.55254431346367,13.311677976239142,0.1844073086977005
2025-11-06 17:05:39,13.976630926132202,177.4457152884644,173.12886937275766,172.15692018074907,167.6737450212656,73.9767818213198,175.91007316721533,81.5531363021157,13.311473943807309,0.18455247581005096
2025-11-06 17:05:39,14.008024215698242,177.43501875770988,173.13380930197943,172.14125274684312,167.6598969944346,73.91820461419788,175.9136794806315,81.55588767887681,13.318637505356207,0.1845865398645401
2025-11-06 17:05:39,14.039743900299072,177.43258225995913,173.1545549902697,172.13872117296722,167.6719872811695,73.8973899977457,175.92020831212062,81.55571426180177,13.323705810812845,0.18471281230449677
2025-11-06 17:05:39,14.077976703643799,177.47338168428453,173.07789680478575,172.15912006735275,167.63476192323063,73.88606275218282,175.9348780022819,81.55144823820135,13.322872678779067,0.18472851812839508
2025-11-06 17:05:39,14.11018705368042,177.4572178065014,173.07883674773498,172.15257440738645,167.63632029270963,73.88174679457612,175.9718337205566,81.5464355572003,13.327890785928993,0.1848216950893402
2025-11-06 17:05:39,14.140389680862427,177.49043719988347,173.081409929448,172.18713530558333,167.6396381820123,73.85724276412479,175.98734944242102,81.52749623101813,13.325067016341986,0.18488836288452148
2025-11-06 17:05:39,14.174050092697144,177.49171826526785,173.085405280945,172.1865736427793,167.64650072001461,73.86593626233193,175.98784699894716,81.54237468811854,13.324048653268703,0.1849256306886673
2025-11-06 17:05:39,14.215757131576538,177.48049639260225,173.0824697764585,172.1635223530238,167.65456512910802,73.86160030316967,175.99483066627582,81.5522241621559,13.317474401639524,0.18495197594165802
2025-11-06 17:05:39,14.248338222503662,177.46612357885857,173.05931530006697,172.14710383964004,167.64507617321013,73.83982943659483,175.99739249447703,81.5506291165982,13.316192135472138,0.18498820066452026
2025-11-06 17:05:39,14.285411596298218,177.47490789154227,173.05998239485191,172.15021654746678,167.643301468477,73.84305768003114,176.00172458775612,81.56140379058407,13.311935384679444,0.18499386310577393
2025-11-06 17:05:39,14.3215651512146,177.40461854661794,173.05432810893942,172.11869612462743,167.64225469117747,73.82993633802002,176.00446879001552,81.5696266081622,13.303597986386489,0.1849903166294098
2025-11-06 17:05:39,14.353707313537598,177.38331105937516,173.0648030660037,172.10944193274022,167.64790935487738,73.84849822383724,175.97727524732753,81.5770960246127,13.301666099438618,0.18506287038326263
2025-11-06 17:05:40,14.389473915100098,177.3271405683825,173.06748730230436,172.0883570715122,167.6397633795642,73.85191615796352,175.96100201814386,81.57131025975121,13.298069743613398,0.18509350717067719
2025-11-06 17:05:40,14.420778036117554,177.25933751725972,173.08670239996124,172.07354116677476,167.628115541946,73.85325004552311,175.9469624864589,81.56898162283156,13.293307205743314,0.18509839475154877
2025-11-06 17:05:40,14.449325561523438,177.21425461338936,173.0952238682597,172.06190874377216,167.60930488010504,73.84138212367317,175.94095658622714,81.55502139460619,13.287158860529912,0.18506969511508942
2025-11-06 17:05:40,14.490648031234741,177.20334580997252,173.12248270220252,172.05986082064595,167.60014764727336,73.83131200805275,175.9345612063279,81.5451478877935,13.276776024819267,0.18502841889858246
2025-11-06 17:05:40,14.519810199737549,177.2135192004437,173.1571223055893,172.08405185075094,167.59442893163137,73.79916149752611,175.9244837775418,81.50049262806529,13.275793448278455,0.18496716022491455
2025-11-06 17:05:40,14.552868127822876,177.24281037752348,173.16521710269052,172.11760925012908,167.59431837962475,73.74086927970566,175.91607519798166,81.42350348019126,13.272664140789237,0.18499931693077087
2025-11-06 17:05:40,14.584179639816284,177.33178887543662,173.18354903506452,172.1643242238197,167.6010984826838,73.73931913755929,175.9066740879633,81.417101438964,13.263461489191622,0.18497996032238007
2025-11-06 17:05:40,14.618145227432251,177.33872460256404,173.21794482307533,172.17385602361605,167.59655365162007,73.72454796380717,175.8983285830125,81.39807237167133,13.262503009569137,0.18495509028434753
2025-11-06 17:05:40,14.649740934371948,177.3525579897591,173.2192870271534,172.1909464004559,167.59539175902304,73.70496035176394,175.88489411743433,81.37357855978802,13.259728133790066,0.18496301770210266
2025-11-06 17:05:40,14.68619179725647,177.352470591472,173.12521673954765,172.2302575034677,167.53952954905122,73.69273172418131,175.8720385876578,81.34670075203059,13.259668430564206,0.18503829836845398
